ts.IDnum.w1,id,ts.endDateTime.w1,ts.exclusion.age.w1,outgoing1,findfault1,thorough1,nervous1,imagination1,reserved1,trusting1,lazy1,relaxed1,unartistic1,talkative1,original1,quarrels1,tense1,ingenious1,depressed1,enthusiasm1,forgiving1,assertive1,disorganized1,emotionallystable1,inventive1,cold1,perseveres1,moody1,artistic1,shy1,efficient1,calm1,routine1,plans1,reflect1,cooperate1,distracted1,sophisticated1,reliable1,worries1,quiet1,rude1,careless1,helpful1,considerate1,energy1,curious1,talkative2,findfault2,thorough2,depressed2,original2,reserved2,careless2,energy2,quarrels2,tense2,ingenious2,enthusiasm2,forgiving2,disorganized2,trusting2,emotionallystable2,inventive2,assertive2,cold2,perseveres2,connected2,moody2,artistic2,shy2,efficient2,calm2,routine2,plans2,nervous2,reflect2,unartistic2,cooperate2,distracted2,sophisticated2,helpful2,likesothers2,imagination2,outgoing2,lazy2,relaxed2,reliable2,worries2,quiet2,rude2,considerate2,curious2,talkative3,findfault3,thorough3,depressed3,original3,reserved3,careless3,energy3,quarrels3,tense3,ingenious3,enthusiasm3,forgiving3,disorganized3,trusting3,emotionallystable3,inventive3,assertive3,cold3,perseveres3,moody3,artistic3,shy3,efficient3,calm3,routine3,plans3,nervous3,reflect3,unartistic3,cooperate3,distracted3,sophisticated3,helpful3,relaxed3,reliable3,curious3,worries3,imagination3,quiet3,lazy3,considerate3,outgoing3,rude3,talkative_a,findfault_a,thorough_a,depressed_a,original_a,reserved_a,helpful_a,careless_a,relaxed_a,curious_a,energy_a,quarrels_a,reliable_a,tense_a,ingenious_a,enthusiasm_a,forgiving_a,disorganized_a,worries_a,imagination_a,quiet_a,trusting_a,lazy_a,emotionallystable_a,inventive_a,assertive_a,cold_a,perseveres_a,moody_a,artistic_a,shy_a,considerate_a,efficient_a,calm_a,routine_a,outgoing_a,rude_a,plans_a,nervous_a,reflect_a,unartistic_a,cooperate_a,distracted_a,sophisticated_a,talkative_b,findfault_b,thorough_b,depressed_b,original_b,reserved_b,helpful_b,careless_b,relaxed_b,curious_b,energy_b,quarrels_b,reliable_b,tense_b,ingenious_b,enthusiasm_b,forgiving_b,disorganized_b,worries_b,imagination_b,quiet_b,trusting_b,lazy_b,emotionallystable_b,inventive_b,assertive_b,cold_b,perseveres_b,moody_b,artistic_b,shy_b,considerate_b,efficient_b,calm_b,routine_b,outgoing_b,rude_b,plans_b,nervous_b,reflect_b,unartistic_b,cooperate_b,distracted_b,sophisticated_b,talkative_c,findfault_c,thorough_c,depressed_c,original_c,reserved_c,helpful_c,careless_c,relaxed_c,curious_c,energy_c,quarrels_c,reliable_c,tense_c,ingenious_c,enthusiasm_c,forgiving_c,disorganized_c,worries_c,imagination_c,quiet_c,trusting_c,lazy_c,emotionallystable_c,inventive_c,assertive_c,cold_c,perseveres_c,moody_c,artistic_c,shy_c,considerate_c,efficient_c,calm_c,routine_c,outgoing_c,rude_c,plans_c,nervous_c,reflect_c,unartistic_c,cooperate_c,distracted_c,sophisticated_c,talkative_d,findfault_d,thorough_d,depressed_d,original_d,reserved_d,helpful_d,careless_d,relaxed_d,curious_d,energy_d,quarrels_d,reliable_d,tense_d,ingenious_d,enthusiasm_d,forgiving_d,disorganized_d,worries_d,imagination_d,quiet_d,trusting_d,lazy_d,emotionallystable_d,inventive_d,assertive_d,cold_d,perseveres_d,moody_d,artistic_d,shy_d,considerate_d,efficient_d,calm_d,routine_d,outgoing_d,rude_d,plans_d,nervous_d,reflect_d,unartistic_d,cooperate_d,distracted_d,sophisticated_d
46200,10451,11/7/13 12:38,11/7/13 14:00,13,10,15,6,12,2,15,2,15,15,15,15,1,12,15,1,15,14,12,1,15,15,8,15,12,14,1,15,15,11,15,14,15,8,2,15,12,1,9,13,15,15,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46230,10452,11/8/13 14:29,11/8/13 15:52,8,12,15,11,1,2,15,1,11,15,14,5,1,15,8,7,6,12,14,1,14,5,5,15,15,5,15,15,12,14,15,9,15,7,1,15,15,4,12,1,13,7,5,11,11,12,14,2,5,7,3,6,6,10,6,7,9,1,12,14,6,14,9,12,14,14,10,14,15,13,11,14,12,10,9,12,6,3,9,13,5,9,5,14,14,15,3,9,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,14,7,6,3,10,6,11,14,3,4,15,15,7,8,12,1,15,7,6,12,6,15,6,15,12,15,14,7,10,5,15,15,12,7,10,15,9,NA,11,15,7,6,13,9,15,3,7,9,12,3,13,14,12,9,15,15,3,7,10,1,14,7,4,13,11,15,6,15,9,15,15,12,12,6,15,14,9,9,13,15,11,10,9,15,7,4,10,12,15,2,5,9,10,2,14,15,4,13,15,15,5,7,10,1,15,6,9,12,7,13,6,15,14,15,15,9,14,10,15,14,14,9,10,10,7,9,9,15,2,3,13,7,14,3,6,9,11,2,14,12,6,7,15,15,5,6,13,1,9,6,4,13,7,12,5,15,14,15,15,10,12,10,15,15,13,9,9,5,9,7,10,14,4,3
46260,10453,11/12/13 13:30,11/12/13 14:39,3,9,13,4,9,14,15,9,11,3,7,6,2,13,6,8,14,15,6,13,12,9,15,13,14,9,14,5,12,8,2,12,14,14,14,8,3,10,12,9,12,12,8,6,10,13,11,5,4,15,7,10,3,12,10,14,7,8,13,11,5,6,13,3,10,11,14,13,14,15,12,8,10,12,5,15,13,10,11,6,5,5,11,5,11,11,11,11,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,12,6,10,14,11,15,6,13,14,4,12,14,10,13,15,7,10,13,5,13,15,8,12,10,14,7,12,13,14,14,10,13,12,6,10,13,12,14,5,14,14,10,10,13,8,5,9,14,9,5,4,12,6,2,9,14,7,15,12,10,3,7,8,12,15,4,7,9,13,14,12,13,11,12,11,10,9,7,10,12,7,11,10,14,12,11,12,9,13,3,8,7,14,5,6,11,12,4,13,5,4,14,11,6,12,10,7,13,10,14,6,10,9,12,7,6,9,13,14,13,12,10,6,11,6,9,8,15,11,12,10,14,13,6,5,14,14,6,7,11,9,2,13,11,10,14,4,6,9,11,10,13,9,14,5,12,14,13,7,12,11,12,14,12,9,9,14,5,7,11,13,15,10,11
46290,10454,11/5/13 12:52,11/5/13 15:06,15,8,13,12,13,9,15,1,14,2,15,15,8,9,10,3,9,15,15,9,14,14,15,15,15,15,15,15,15,15,15,12,15,7,9,15,7,10,15,15,15,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,15,10,11,14,15,11,12,15,13,1,15,15,9,9,15,1,15,15,15,15,3,8,9,15,15,15,15,15,15,15,15,12,13,14,13,15,15,15,8,15,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46320,10455,11/9/13 12:14,11/11/13 12:01,13,2,14,13,10,2,15,4,5,6,14,10,1,14,12,10,15,13,11,1,3,10,1,15,11,11,2,15,3,13,15,10,15,9,10,14,14,3,7,1,13,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,13,7,12,2,1,2,8,13,13,1,13,11,12,14,13,2,11,11,3,15,4,4,10,9,1,13,9,12,3,15,13,8,9,14,1,15,10,13,3,15,9,12,12,2,15,10,10,6,14,2,5,14,12,1,15,15,10,13,14,1,15,12,8,15,6,3,8,6,1,15,10,13,9,15,14,6,11,13,1,14,14,10,5,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,13,10,11,4,13,3,10,13,12,2,14,14,10,12,11,3,10,11,5,14,8,5,10,4,1,14,8,11,4,15,12,8,10,11,2,15,10,11,6,12,5,12
46350,10456,11/15/13 9:55,11/15/13 11:25,6,9,8,7,14,12,6,9,10,9,5,13,6,6,13,7,9,4,8,11,10,9,7,9,8,9,10,15,10,7,9,15,12,13,6,10,10,12,2,9,13,9,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46380,10457,11/8/13 13:51,11/8/13 15:43,10,4,11,9,11,14,15,10,9,5,8,12,3,10,13,3,9,14,5,13,8,10,4,9,11,8,13,14,11,6,8,8,13,11,9,13,12,13,9,10,11,14,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46410,10459,11/6/13 16:01,11/7/13 12:50,9,5,14,8,14,8,14,2,6,2,11,9,6,15,10,12,8,12,4,8,9,9,3,14,8,13,12,5,10,8,13,11,14,10,13,15,13,10,4,6,15,15,7,13,11,8,13,5,9,8,5,8,2,14,9,11,8,7,11,6,8,8,5,15,12,9,12,8,7,12,8,12,7,12,3,12,10,10,14,15,9,12,6,10,14,13,8,4,14,10,9,6,13,8,9,9,4,9,4,15,8,9,5,5,12,9,8,7,4,15,7,14,12,11,12,8,14,7,10,3,12,8,13,13,8,14,12,13,9,8,6,11,9,9,10,8,13,8,7,7,14,7,7,13,4,5,14,14,12,9,14,9,12,11,5,11,4,10,8,5,3,15,9,15,12,15,6,9,9,11,10,9,8,12,3,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,13,5,8,7,13,5,8,14,11,6,15,14,8,14,6,7,10,11,5,10,4,8,9,8,4,15,10,14,12,13,9,11,7,13,9,13,5,11,2,13,9,13,10,9,13,7,9,10,13,3,8,12,8,5,14,15,8,10,5,5,13,9,8,12,9,8,10,7,4,14,8,15,11,13,12,12,8,10,9,13,8,13,2,11,8,13
46440,10460,11/16/13 12:00,11/16/13 14:24,7,11,13,6,12,7,11,5,11,1,10,12,3,11,7,6,9,12,9,10,11,11,4,14,11,15,11,7,9,9,12,13,12,7,14,12,10,6,2,9,11,12,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,14,2,12,6,12,5,10,11,11,4,12,10,7,11,13,7,10,11,9,13,4,6,9,10,5,12,6,14,10,12,10,12,6,10,5,11,7,11,1,13,7,14,10,5,14,4,13,9,13,2,11,13,12,2,14,9,6,11,13,5,6,11,10,12,6,10,7,9,5,13,11,15,11,11,10,10,7,6,5,12,6,13,1,12,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46470,10461,11/16/13 12:02,11/16/13 15:36,12,14,12,2,14,9,13,10,11,5,13,13,3,9,10,2,12,10,11,9,14,10,14,10,4,13,11,6,14,1,7,12,12,9,10,13,3,7,3,10,12,13,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,13,13,6,14,10,9,10,10,15,14,4,13,10,9,13,14,6,3,14,9,13,6,11,10,12,13,9,9,15,7,14,5,12,2,12,5,11,2,11,6,13,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46500,10462,11/7/13 15:50,11/11/13 17:05,10,11,13,13,14,13,6,11,10,3,15,13,13,11,11,3,13,5,13,8,3,11,14,11,15,13,13,8,8,11,4,12,11,13,13,10,14,10,14,11,7,10,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,13,3,13,10,4,8,4,13,8,10,13,10,12,13,8,6,11,12,10,10,8,12,12,13,12,10,10,12,10,12,13,12,4,10,8,5,11,11,8,10,8,12
46530,10463,11/14/13 15:58,11/14/13 18:01,11,9,15,13,10,9,15,1,9,1,10,10,1,9,11,1,4,15,1,1,6,9,1,13,11,8,9,11,12,1,15,15,12,10,8,15,15,9,1,1,14,14,8,15,11,1,15,3,12,14,1,1,1,13,14,8,15,1,15,9,11,1,5,15,12,12,8,12,14,11,1,13,15,15,1,12,8,8,15,10,15,9,1,3,15,15,12,2,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8,15,1,13,10,12,1,9,15,5,1,15,12,12,4,15,1,15,11,7,15,7,9,10,1,1,15,9,8,11,15,13,9,1,9,7,15,15,15,1,11,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46560,10465,11/8/13 9:56,11/8/13 12:30,14,9,13,13,13,6,12,5,9,3,12,14,6,5,10,2,14,11,13,7,12,14,6,13,9,11,11,13,12,5,11,13,13,9,11,13,12,10,11,9,13,12,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,14,5,14,7,12,10,6,13,14,5,14,11,13,15,11,5,11,13,7,13,3,10,14,13,4,14,10,13,13,14,14,6,5,13,10,14,11,12,4,13,5,9,12,10,15,3,14,5,13,10,9,14,14,6,15,12,14,15,10,5,11,14,4,13,3,11,14,14,6,14,6,13,9,13,14,6,8,13,10,13,10,14,5,12,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,14,2,15,4,12,9,10,15,14,5,14,13,14,15,12,4,11,14,4,14,3,11,14,14,5,15,5,12,4,11,15,10,6,13,10,14,9,14,3,13,2,10
46590,10466,11/14/13 15:56,11/14/13 17:59,10,11,10,12,12,7,4,12,6,1,13,11,7,12,8,9,10,6,13,8,6,8,6,6,11,15,11,8,7,5,6,10,8,8,10,12,10,5,11,6,11,11,10,12,10,13,9,9,12,6,10,10,7,11,9,11,5,6,8,3,10,12,10,9,10,12,14,12,12,7,5,9,12,13,1,8,11,11,14,12,13,11,15,7,11,10,7,10,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,15,12,9,9,5,13,13,6,11,8,10,13,15,12,13,6,5,7,10,8,7,11,5,6,11,13,8,13,15,12,11,11,7,1,9,11,6,8,11,1,12,8,9,10,13,13,8,10,6,13,12,5,15,10,9,12,12,10,12,3,6,8,13,6,10,12,4,7,11,8,8,12,14,11,10,12,5,1,9,12,12,12,12,1,8,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
